property_id,address,city,zip_code,estimated_value,square_footage,property_age,risk_score,sii_score,primary_persona,recommended_play,median_household_income,homeownership_rate,risk_tolerance,price_sensitivity,sii_band,universal_control
prop_02449,3449 Main St,Dallas,75214.0,404939.29718046956,3167.2710454721214,36,60.63893620123998,74.66348231133601,Proof_Seeker,Safety_Warranty,130206,2.54,86.8,13.2,Med,False
prop_02450,3450 Main St,Dallas,75210.0,406193.3573106298,4015.339633646503,57,83.30035368264748,108.93437563845771,Family_Protector,Safety_Standard,136250,64.13,90.83,9.17,High,False
prop_02451,3451 Main St,Dallas,75235.0,183997.2042721714,1902.8951092147856,44,80.57275437068213,102.94179437447889,Status_Conscious,Financing_Standard,62134,34.35,41.42,58.58,High,False
prop_02452,3452 Main St,Dallas,75237.0,242343.51648186104,1201.5830448074237,58,72.22213386960313,102.82694246954313,Status_Conscious,Premium_Standard,83555,10.67,55.7,44.3,High,False
prop_02453,3453 Main St,Dallas,75216.0,469750.46517410653,4168.345846789828,53,79.0635593131302,112.27026839370353,Family_Protector,Financing_Standard,136250,64.13,90.83,9.17,,False
prop_02454,3454 Main St,Dallas,75202.0,295974.88069817936,2741.525911065395,27,69.22709693788751,74.11007023911033,Proof_Seeker,Financing_Aggressive,54505,55.69,36.34,63.66,Med,False
prop_02455,3455 Main St,Dallas,75223.0,246404.0256693591,1308.0100355741342,44,81.88292241078264,86.8984044214479,Deal_Hunter,Premium_Standard,49663,11.88,33.11,66.89,Med,False
prop_02456,3456 Main St,Dallas,75216.0,505988.2265622928,1926.828884555851,49,81.27403266545572,107.2126510886938,Deal_Hunter,Safety_Standard,51406,31.45,34.27,65.73,High,False
prop_02457,3457 Main St,Dallas,75209.0,384452.8670392305,1590.7930111526396,13,54.95582891315272,80.98224695270476,Status_Conscious,Impact_Report_Standard,78490,55.05,52.33,47.67,Med,False
prop_02458,3458 Main St,Dallas,75243.0,345984.6720342483,3582.084272629655,58,80.73737775312736,90.23488068557873,Proof_Seeker,Premium_Standard,74450,84.62,49.63,50.37,High,False
prop_02459,3459 Main St,Dallas,75235.0,489889.2564086287,3613.7990393366845,63,75.40635269433608,109.13463708353842,Status_Conscious,Financing_Aggressive,181944,49.04,100.0,0.0,High,False
prop_02460,3460 Main St,Dallas,75253.0,213658.12203224332,2837.3223542929363,71,66.1680272171851,65.75989440967206,Proof_Seeker,Impact_Report_Standard,144375,82.51,96.25,3.75,Low,True
prop_02461,3461 Main St,Dallas,75249.0,183345.41467421965,1292.3278645509236,40,59.14568616405029,66.98770517691273,Family_Protector,Impact_Report_Standard,56616,27.75,37.74,62.26,Low,False
prop_02462,3462 Main St,Dallas,75211.0,179504.74125366865,1361.0843183064455,6,61.899840739860345,69.40134013776182,Status_Conscious,Impact_Report_Premium,46667,49.3,31.11,68.89,Low,False
prop_02463,3463 Main St,Dallas,75254.0,422815.2657287853,2086.7968484724242,31,86.97129751164545,99.25799113082992,Deal_Hunter,Premium_Standard,43720,1.73,29.15,70.85,High,False
prop_02464,3464 Main St,Dallas,75237.0,163646.63311011964,3344.4818622246294,48,73.40241950809995,104.99385145780747,Deal_Hunter,Financing_Aggressive,47047,72.08,31.36,68.64,High,False
prop_02465,3465 Main St,Dallas,75207.0,279679.5864607481,1144.7206258406438,55,87.69969817865257,105.80985599288742,Family_Protector,Premium_Showcase,83555,10.67,55.7,44.3,High,False
prop_02466,3466 Main St,Dallas,75210.0,354961.23148199153,2150.493777481168,38,64.14516393391224,70.61179953173611,Status_Conscious,Impact_Report_Standard,72031,25.98,48.02,51.98,Med,False
prop_02467,3467 Main St,Dallas,75237.0,262020.40194854597,2381.6151380514416,29,78.56893089846739,105.41722611317739,Proof_Seeker,Premium_Standard,49750,1.65,33.17,66.83,High,False
prop_02468,3468 Main St,Dallas,75220.0,295984.8668076123,1737.9846499247385,32,85.51622543013632,102.58633628474097,Status_Conscious,Premium_Showcase,43527,0.0,29.02,70.98,High,False
prop_02469,3469 Main St,Dallas,75201.0,214681.85284743505,4088.9094478322268,38,65.42204466191141,69.17707246060077,Deal_Hunter,Impact_Report_Standard,58058,56.17,38.71,61.29,Low,True
prop_02470,3470 Main St,Dallas,75206.0,247711.66573311648,1752.3468621619634,58,85.81072216795828,109.88616117645738,Proof_Seeker,Safety_Standard,43573,7.19,29.05,70.95,High,False
prop_02471,3471 Main St,Dallas,75220.0,143403.46207456218,2276.2447820036305,4,57.578973691977176,67.44883294643897,Family_Protector,Financing_Standard,134531,1.08,89.69,10.31,Low,True
prop_02472,3472 Main St,Dallas,75241.0,302251.1454786245,1643.2358743848658,63,88.37076049141601,106.25272489793139,Proof_Seeker,Safety_Standard,43573,7.19,29.05,70.95,High,False
prop_02473,3473 Main St,Dallas,75224.0,140567.97188563386,1065.475565192843,48,58.40398040254401,73.77775399782458,Proof_Seeker,Premium_Showcase,56616,27.75,37.74,62.26,Med,True
prop_02474,3474 Main St,Dallas,75201.0,263568.9875507518,1651.392758778092,53,76.77678650011981,90.76100247966966,Status_Conscious,Impact_Report_Standard,115972,39.28,77.31,22.69,High,False
prop_02475,3475 Main St,Dallas,75228.0,246926.45459933876,1951.5483025629876,53,76.97927410839641,95.68240866387112,Status_Conscious,Premium_Showcase,115972,39.28,77.31,22.69,High,False
prop_02476,3476 Main St,Dallas,75241.0,521303.1484445057,2086.1555292874477,16,64.8648893777428,81.8528880050149,Status_Conscious,Premium_Standard,78490,55.05,52.33,47.67,Med,False
prop_02477,3477 Main St,Dallas,75238.0,466207.5184340358,2340.2855040701675,53,71.03203361467494,71.133115300676,Deal_Hunter,Impact_Report_Standard,83827,76.15,55.88,44.12,Med,False
prop_02478,3478 Main St,Dallas,75211.0,176814.86670826154,3188.4115240721408,41,74.5516017153214,108.13811863151084,Family_Protector,Premium_Showcase,47047,72.08,31.36,68.64,High,True
prop_02479,3479 Main St,Dallas,75227.0,458349.2212319063,1982.4481038338888,26,83.37468154060028,119.79447598775664,Family_Protector,Safety_Standard,43720,1.73,29.15,70.85,,False
prop_02480,3480 Main St,Dallas,75227.0,412547.7543799007,3232.22147437309,51,92.51775280479885,120.52235641422834,Family_Protector,Financing_Standard,42985,0.82,28.66,71.34,,False
prop_02481,3481 Main St,Dallas,75241.0,445795.74206802866,3654.2723665349085,4,76.16854434912182,104.28664701401662,Status_Conscious,Impact_Report_Premium,45167,40.07,30.11,69.89,High,False
prop_02482,3482 Main St,Dallas,75230.0,246611.42480639438,2108.951122009741,59,86.50830423257729,101.18196286086184,Deal_Hunter,Premium_Standard,71723,39.45,47.82,52.18,High,False
prop_02483,3483 Main St,Dallas,75228.0,399595.61897921393,3215.4763173617007,63,76.77450376180144,98.19043463097512,Proof_Seeker,Safety_Standard,181944,49.04,100.0,0.0,High,False
prop_02484,3484 Main St,Dallas,75223.0,494400.3194455844,1429.4866001179219,53,79.69030009588771,109.07999066728806,Status_Conscious,Safety_Warranty,114699,24.2,76.47,23.53,High,True
prop_02485,3485 Main St,Dallas,75218.0,443131.63488443167,4421.690776597512,53,76.72756670302977,106.01216294244288,Deal_Hunter,Financing_Aggressive,136250,64.13,90.83,9.17,High,False
prop_02486,3486 Main St,Dallas,75230.0,560861.7142876877,3690.16034698106,24,61.96153141834589,73.12981812111052,Family_Protector,Impact_Report_Premium,45300,9.3,30.2,69.8,Med,False
prop_02487,3487 Main St,Dallas,75224.0,295634.5126525723,2395.117523810169,31,67.40332807366487,72.59946099137686,Family_Protector,Safety_Warranty,54505,55.69,36.34,63.66,Med,False
prop_02488,3488 Main St,Dallas,75241.0,296185.4469514195,1982.993066321739,76,89.01719673428305,93.82610898634533,Deal_Hunter,Financing_Standard,71723,39.45,47.82,52.18,High,False
prop_02489,3489 Main St,Dallas,75228.0,423304.13680787344,2208.1840380546973,14,82.17179039057532,93.1478841038301,Proof_Seeker,Safety_Warranty,36724,58.5,24.48,75.52,High,False
prop_02490,3490 Main St,Dallas,75228.0,146533.52543618254,3462.2588793866425,43,73.04578034521572,102.48234341821427,Deal_Hunter,Safety_Warranty,82773,18.8,55.18,44.82,High,False
prop_02491,3491 Main St,Dallas,75254.0,179872.98833970854,1270.0007750160908,7,60.92080537740044,75.48331813293359,Proof_Seeker,Impact_Report_Standard,46667,49.3,31.11,68.89,Med,False
prop_02492,3492 Main St,Dallas,75212.0,328243.01681020844,3233.2014519802083,64,68.8139224798613,91.23720243046563,Proof_Seeker,Financing_Standard,74450,84.62,49.63,50.37,High,False
prop_02493,3493 Main St,Dallas,75248.0,222123.10170222571,2383.488082841058,58,90.53239240064205,95.65622650401943,Status_Conscious,Financing_Aggressive,71723,39.45,47.82,52.18,High,False
prop_02494,3494 Main St,Dallas,75207.0,388516.9823432414,2442.758059077735,33,68.85213688785814,83.2466498660637,Status_Conscious,Financing_Aggressive,52782,53.29,35.19,64.81,Med,True
prop_02495,3495 Main St,Dallas,75253.0,209169.98083179528,2674.6369599099676,42,79.66209647497142,100.98097095382498,Deal_Hunter,Premium_Showcase,82773,18.8,55.18,44.82,High,False
prop_02496,3496 Main St,Dallas,75254.0,228431.66285094817,2422.350325057499,68,81.80836612451553,104.24558500484481,Family_Protector,Impact_Report_Premium,71723,39.45,47.82,52.18,High,False
prop_02497,3497 Main St,Dallas,75206.0,478888.1502058805,1774.2493840259556,53,76.89670815827745,113.83330618102612,Deal_Hunter,Financing_Standard,114699,24.2,76.47,23.53,,False
prop_02498,3498 Main St,Dallas,75230.0,366831.54135418916,2097.714288786959,12,70.30171318326114,109.51669928297841,Family_Protector,Impact_Report_Premium,36724,58.5,24.48,75.52,High,False
prop_02499,3499 Main St,Dallas,75216.0,142446.54139902606,3393.7660222049667,56,79.01896981797735,94.94717142354449,Deal_Hunter,Premium_Standard,119044,57.15,79.36,20.64,High,False
prop_02500,3500 Main St,Dallas,75249.0,205695.04191334848,3165.543250842743,49,69.07257793250983,72.88457866113893,Status_Conscious,Premium_Standard,144375,82.51,96.25,3.75,Med,False
prop_02501,3501 Main St,Dallas,75235.0,348475.40356431453,2175.0248316414227,27,88.72954455453079,111.42823075918521,Proof_Seeker,Safety_Warranty,43720,1.73,29.15,70.85,,False
prop_02502,3502 Main St,Dallas,75224.0,464457.5448421658,1940.3826741087155,13,59.875697480309015,75.92318595441542,Deal_Hunter,Financing_Aggressive,78490,55.05,52.33,47.67,Med,False
prop_02503,3503 Main St,Dallas,75228.0,371326.30660850246,3667.8560812114906,29,65.77484933659586,73.77353172182805,Deal_Hunter,Financing_Aggressive,73234,44.14,48.82,51.18,Med,False
prop_02504,3504 Main St,Dallas,75231.0,507331.16942571354,1865.4930854144973,39,54.78816117105777,75.80001090884859,Status_Conscious,Premium_Showcase,63500,58.58,42.33,57.67,Med,False
prop_02505,3505 Main St,Dallas,75220.0,418033.172076449,4085.471683329224,59,99.12954271779276,101.63324334266147,Deal_Hunter,Impact_Report_Standard,44949,41.28,29.97,70.03,High,False
prop_02506,3506 Main St,Dallas,75206.0,395150.9650108732,1838.0216023463172,42,87.8486057989155,111.9459081364505,Family_Protector,Financing_Aggressive,114699,24.2,76.47,23.53,,False
prop_02507,3507 Main St,Dallas,75243.0,437202.757289334,1895.4799769478489,33,84.59110898362512,115.73544709455582,Deal_Hunter,Impact_Report_Premium,29124,39.76,19.42,80.58,,False
prop_02508,3508 Main St,Dallas,75220.0,204317.6281699038,2420.4061314349424,52,63.35558261108503,73.96817160228602,Proof_Seeker,Financing_Standard,144375,82.51,96.25,3.75,Med,False
prop_02509,3509 Main St,Dallas,75208.0,444598.3348812894,1973.4090991925527,13,75.19974955165313,104.680761029087,Proof_Seeker,Safety_Warranty,36724,58.5,24.48,75.52,High,False
prop_02510,3510 Main St,Dallas,75227.0,344686.06317993946,1530.4353851126002,36,80.11382032053999,87.44841443460757,Family_Protector,Financing_Aggressive,49821,40.97,33.21,66.79,Med,False
prop_02511,3511 Main St,Dallas,75254.0,195441.0205162763,2364.298388199449,4,60.7402752858068,72.46517651357256,Proof_Seeker,Financing_Aggressive,134531,1.08,89.69,10.31,Med,False
prop_02512,3512 Main St,Dallas,75207.0,379139.72801728937,2361.615741974596,73,72.15836233168832,89.99872519069075,Status_Conscious,Impact_Report_Premium,62782,43.91,41.85,58.15,Med,False
prop_02513,3513 Main St,Dallas,75204.0,523456.52915751777,1898.7601443263572,13,55.97367237292643,75.48480701453113,Family_Protector,Safety_Standard,78490,55.05,52.33,47.67,Med,False
prop_02514,3514 Main St,Dallas,75220.0,476438.78287058324,2143.1194552545803,38,62.40687483279001,72.55399070434576,Status_Conscious,Premium_Showcase,72031,25.98,48.02,51.98,Med,False
prop_02515,3515 Main St,Dallas,75226.0,229672.12604168404,2014.6793575636766,36,92.24602695905986,109.04842222750317,Deal_Hunter,Impact_Report_Standard,43527,0.0,29.02,70.98,High,False
prop_02516,3516 Main St,Dallas,75248.0,401661.60603821283,3687.920264302512,34,56.79482988048036,86.84156115805101,Status_Conscious,Safety_Standard,58934,19.43,39.29,60.71,Med,False
prop_02517,3517 Main St,Dallas,75223.0,218786.82597735204,2778.5439745916146,22,63.72108724808974,72.41560485155172,Proof_Seeker,Premium_Showcase,50917,63.77,33.94,66.06,Med,True
prop_02518,3518 Main St,Dallas,75211.0,220034.4918956335,2615.6675345358703,71,67.6369597690345,76.27918149888399,Status_Conscious,Financing_Aggressive,144375,82.51,96.25,3.75,Med,False
prop_02519,3519 Main St,Dallas,75220.0,351247.0568642079,2197.744379597263,32,75.86838611127385,86.40035220988267,Status_Conscious,Premium_Standard,52782,53.29,35.19,64.81,Med,False
prop_02520,3520 Main St,Dallas,75227.0,213211.99716888275,1362.132111237815,68,78.3596565077261,106.6175185488704,Status_Conscious,Premium_Standard,83555,10.67,55.7,44.3,High,False
prop_02521,3521 Main St,Dallas,75249.0,370948.8682127416,3798.7978513594917,43,70.71701797207285,85.63207172850801,Deal_Hunter,Safety_Standard,53708,8.63,35.81,64.19,Med,False
prop_02522,3522 Main St,Dallas,75229.0,296984.67415262636,2296.886463211486,58,81.2535357355045,101.32897518666499,Proof_Seeker,Impact_Report_Premium,62782,43.91,41.85,58.15,High,False
prop_02523,3523 Main St,Dallas,75241.0,322000.1559677284,1834.5369561679388,55,73.71802171633101,86.09743386377697,Family_Protector,Financing_Standard,115972,39.28,77.31,22.69,Med,False
prop_02524,3524 Main St,Dallas,75218.0,396048.3256415571,2479.8117473172324,52,76.14552036425657,110.90132943426775,Status_Conscious,Financing_Standard,51406,31.45,34.27,65.73,,False
prop_02525,3525 Main St,Dallas,75238.0,502641.1194787683,3354.1666291847955,58,91.61534730945276,106.4379284565997,Status_Conscious,Financing_Standard,44949,41.28,29.97,70.03,High,False
prop_02526,3526 Main St,Dallas,75220.0,409941.10794054734,1721.0922116928223,16,63.90441751139035,70.66795803904277,Proof_Seeker,Safety_Standard,78490,55.05,52.33,47.67,Med,False
prop_02527,3527 Main St,Dallas,75228.0,319505.6334904032,2545.6192311985415,42,87.42104783453046,99.81902422775295,Family_Protector,Premium_Showcase,93398,35.94,62.27,37.73,High,False
prop_02528,3528 Main St,Dallas,75224.0,400342.04551588977,2444.885490445736,36,75.2253174288986,79.22981950808263,Deal_Hunter,Impact_Report_Premium,52782,53.29,35.19,64.81,Med,False
prop_02529,3529 Main St,Dallas,75231.0,466158.1227325624,2317.9899780980536,29,78.90676664984464,111.45653134584289,Proof_Seeker,Impact_Report_Premium,43720,1.73,29.15,70.85,,False
prop_02530,3530 Main St,Dallas,75212.0,151180.71868453702,1215.1122102006402,9,62.029172685997,73.13250809685663,Family_Protector,Premium_Standard,46667,49.3,31.11,68.89,Med,False
prop_02531,3531 Main St,Dallas,75235.0,349355.70784821094,2018.4270615370997,53,84.36178843279765,86.26521374150217,Status_Conscious,Premium_Standard,178472,62.43,100.0,0.0,Med,False
prop_02532,3532 Main St,Dallas,75249.0,319950.8364155884,3281.1951170636103,68,77.62503713332158,89.27267491898041,Family_Protector,Financing_Standard,62782,43.91,41.85,58.15,Med,False
prop_02533,3533 Main St,Dallas,75235.0,438094.02271872334,3360.9361702792417,33,61.64998410560722,83.987587345658,Proof_Seeker,Safety_Warranty,130206,2.54,86.8,13.2,Med,False
prop_02534,3534 Main St,Dallas,75216.0,395484.23973691376,2887.4868405568272,31,69.49379128949363,82.82576796860369,Family_Protector,Impact_Report_Standard,45300,9.3,30.2,69.8,Med,False
prop_02535,3535 Main St,Dallas,75206.0,449227.1204962567,4218.210477385996,49,72.90216537515741,106.1160655095202,Family_Protector,Financing_Aggressive,136250,64.13,90.83,9.17,High,False
prop_02536,3536 Main St,Dallas,75212.0,148696.60399022652,3321.2463398069985,65,78.30363918771668,101.1954301525711,Deal_Hunter,Impact_Report_Standard,119044,57.15,79.36,20.64,High,False
prop_02537,3537 Main St,Dallas,75214.0,341046.0979643318,1634.8897353263847,40,64.12136821449009,81.12418621169581,Status_Conscious,Impact_Report_Premium,72031,25.98,48.02,51.98,Med,False
prop_02538,3538 Main St,Dallas,75212.0,173577.27777644806,2664.6834104095356,5,54.485580197583104,69.2990428254898,Deal_Hunter,Safety_Warranty,134531,1.08,89.69,10.31,Low,False
prop_02539,3539 Main St,Dallas,75207.0,202320.36778385786,3182.645181933699,50,75.23249074559808,90.90660018764336,Status_Conscious,Premium_Standard,128000,51.3,85.33,14.67,High,False
prop_02540,3540 Main St,Dallas,75220.0,232705.18878432113,2395.358303738484,30,88.10889913948685,101.95858686229009,Family_Protector,Premium_Showcase,49750,1.65,33.17,66.83,High,False
prop_02541,3541 Main St,Dallas,75235.0,352599.1332072426,2810.052486791788,71,72.527714231599,100.60711485957331,Deal_Hunter,Impact_Report_Standard,62782,43.91,41.85,58.15,High,False
prop_02542,3542 Main St,Dallas,75217.0,298210.12475277943,2716.6328193788695,73,93.61488481135348,89.47567142838739,Proof_Seeker,Premium_Showcase,71723,39.45,47.82,52.18,Med,False
prop_02543,3543 Main St,Dallas,75237.0,252054.3228516802,1517.361478486766,65,73.08061041026474,102.17565684507838,Proof_Seeker,Safety_Warranty,115972,39.28,77.31,22.69,High,False
prop_02544,3544 Main St,Dallas,75211.0,200086.8072235511,4148.009585822244,58,79.62488662526604,100.55496490508834,Deal_Hunter,Safety_Warranty,128000,51.3,85.33,14.67,High,False
prop_02545,3545 Main St,Dallas,75249.0,166779.34615419077,2317.8223779866116,42,57.16568792964621,73.16705412081093,Family_Protector,Premium_Standard,119342,17.28,79.56,20.44,Med,False
prop_02546,3546 Main St,Dallas,75254.0,164201.9785223007,2358.258850494684,4,65.01767922460924,68.50962712377748,Status_Conscious,Safety_Standard,134531,1.08,89.69,10.31,Low,False
prop_02547,3547 Main St,Dallas,75217.0,306252.61369539826,3391.2940314510106,42,81.01777765799126,94.97741055439344,Deal_Hunter,Safety_Warranty,93398,35.94,62.27,37.73,High,False
prop_02548,3548 Main St,Dallas,75227.0,192975.15822018177,3232.7163784666136,33,66.77561573951009,64.4299938572119,Proof_Seeker,Premium_Standard,58058,56.17,38.71,61.29,Low,False
prop_02549,3549 Main St,Dallas,75248.0,188841.70370631473,3009.6036835775303,63,77.27237024485399,88.12988204680752,Deal_Hunter,Impact_Report_Premium,71302,16.11,47.53,52.47,Med,False
prop_02550,3550 Main St,Dallas,75248.0,204980.29097640948,1673.6520085679879,51,76.692903518213,98.07762469910058,Deal_Hunter,Safety_Standard,117740,18.31,78.49,21.51,High,False
prop_02551,3551 Main St,Dallas,75243.0,319140.58123361046,2467.342462340795,29,84.42386190092387,102.79531450960819,Family_Protector,Safety_Warranty,43527,0.0,29.02,70.98,High,False
prop_02552,3552 Main St,Dallas,75212.0,174171.1346135926,2629.3158190663153,45,84.74792003691411,100.4326429236129,Status_Conscious,Safety_Warranty,83842,6.38,55.89,44.11,High,False
prop_02553,3553 Main St,Dallas,75254.0,548849.5453326106,1417.316497029342,68,81.72019345652346,97.4095847036363,Deal_Hunter,Safety_Standard,112782,0.0,75.19,24.81,High,False
prop_02554,3554 Main St,Dallas,75210.0,479980.349742835,1301.171120198462,66,95.84794668255915,107.2021783450179,Status_Conscious,Financing_Aggressive,112782,0.0,75.19,24.81,High,False
prop_02555,3555 Main St,Dallas,75249.0,554288.8729301187,2164.328581569019,75,61.676123969043076,79.93667186045698,Status_Conscious,Impact_Report_Standard,83827,76.15,55.88,44.12,Med,False
prop_02556,3556 Main St,Dallas,75214.0,212262.03763648894,2106.1431611492385,56,81.09928907546416,94.0267358480139,Deal_Hunter,Impact_Report_Standard,117740,18.31,78.49,21.51,High,False
prop_02557,3557 Main St,Dallas,75228.0,534628.9419428178,3421.2032818418443,23,58.73350061825698,72.35077587255262,Proof_Seeker,Premium_Standard,45300,9.3,30.2,69.8,Med,False
prop_02558,3558 Main St,Dallas,75212.0,146577.59978873932,1075.585058384632,50,63.27455085855806,66.40739897715915,Family_Protector,Impact_Report_Standard,56616,27.75,37.74,62.26,Low,True
prop_02559,3559 Main St,Dallas,75253.0,203870.71680547702,2243.264670109942,25,64.84078764246593,70.44934644564363,Proof_Seeker,Premium_Showcase,50917,63.77,33.94,66.06,Med,False
prop_02560,3560 Main St,Dallas,75217.0,344089.98269502725,3038.4113841620233,35,60.61743151699088,79.12773389305356,Status_Conscious,Safety_Warranty,73234,44.14,48.82,51.18,Med,False
prop_02561,3561 Main St,Dallas,75214.0,236371.66729229537,1752.3943443473038,60,82.94320063617057,101.82563289815475,Family_Protector,Impact_Report_Premium,117740,18.31,78.49,21.51,High,False
prop_02562,3562 Main St,Dallas,75202.0,342044.943763033,2722.630294294211,36,68.65167176649902,80.77232203500873,Family_Protector,Safety_Warranty,52782,53.29,35.19,64.81,Med,False
prop_02563,3563 Main St,Dallas,75208.0,541443.756245491,2708.1684518972615,26,65.04615739098276,75.83615656400696,Proof_Seeker,Impact_Report_Standard,45300,9.3,30.2,69.8,Med,False
prop_02564,3564 Main St,Dallas,75202.0,555016.3820357532,2224.3728329670694,54,63.23260910717303,75.29099957194069,Family_Protector,Premium_Standard,83827,76.15,55.88,44.12,Med,False
prop_02565,3565 Main St,Dallas,75226.0,486462.1249558264,3347.221509553187,4,75.6968636338619,109.45735966051855,Status_Conscious,Safety_Warranty,45167,40.07,30.11,69.89,High,False
prop_02566,3566 Main St,Dallas,75208.0,251888.5759242047,1718.634618461958,40,59.821936196559065,70.03062546616381,Family_Protector,Impact_Report_Premium,124250,28.56,82.83,17.17,Med,True
prop_02567,3567 Main St,Dallas,75204.0,218227.6856900534,2841.749777676367,42,91.13310059320186,103.37371026396166,Family_Protector,Impact_Report_Standard,49750,1.65,33.17,66.83,High,False
prop_02568,3568 Main St,Dallas,75214.0,205215.743922603,2955.2924405996528,63,85.8368374093383,104.89072598773124,Proof_Seeker,Safety_Standard,82727,37.71,55.15,44.85,High,False
prop_02569,3569 Main St,Dallas,75224.0,577805.904981732,2067.3855645635044,25,76.8471631837047,111.83523213126553,Deal_Hunter,Premium_Showcase,29124,39.76,19.42,80.58,,False
prop_02570,3570 Main St,Dallas,75230.0,199618.77447635971,2957.078999766608,59,81.24313575153064,91.92673223281221,Deal_Hunter,Impact_Report_Standard,82773,18.8,55.18,44.82,High,False
prop_02571,3571 Main St,Dallas,75238.0,183071.6765850315,1547.2838168172598,47,72.40902182848853,92.28807245834471,Proof_Seeker,Impact_Report_Standard,62134,34.35,41.42,58.58,High,False
prop_02572,3572 Main St,Dallas,75248.0,343120.2113612451,1974.099026117556,14,71.86505438015989,106.03455176370727,Status_Conscious,Premium_Showcase,36724,58.5,24.48,75.52,High,True
prop_02573,3573 Main St,Dallas,75206.0,233697.6183372913,2176.9806492489247,63,77.04691117682063,90.6059736500278,Deal_Hunter,Premium_Standard,117740,18.31,78.49,21.51,High,False
prop_02574,3574 Main St,Dallas,75212.0,198369.1558157119,1359.5625153666572,6,71.41101648369599,73.67010049417897,Proof_Seeker,Financing_Standard,46667,49.3,31.11,68.89,Med,False
prop_02575,3575 Main St,Dallas,75208.0,409054.00984773587,1931.1868813902406,33,78.21577067846384,114.21994981768353,Family_Protector,Impact_Report_Premium,43720,1.73,29.15,70.85,,False
prop_02576,3576 Main St,Dallas,75223.0,171619.1088871305,1727.6273425039428,42,75.42711131088045,87.07002024186906,Proof_Seeker,Impact_Report_Premium,62134,34.35,41.42,58.58,Med,False
prop_02577,3577 Main St,Dallas,75207.0,368843.4153612464,2724.4822170485936,31,65.0854427657148,78.00888361691469,Deal_Hunter,Impact_Report_Premium,52782,53.29,35.19,64.81,Med,False
prop_02578,3578 Main St,Dallas,75226.0,516173.01865961606,1865.5549443110772,13,60.930247305485054,74.22223104077749,Family_Protector,Financing_Aggressive,78490,55.05,52.33,47.67,Med,False
prop_02579,3579 Main St,Dallas,75230.0,293021.87624265667,1746.4963030432102,72,89.93278304683328,91.17544579830395,Proof_Seeker,Premium_Showcase,43573,7.19,29.05,70.95,High,False
prop_02580,3580 Main St,Dallas,75229.0,501841.4353087526,4518.947682742897,26,55.551122443118196,75.75059419505921,Family_Protector,Safety_Standard,58934,19.43,39.29,60.71,Med,False
prop_02581,3581 Main St,Dallas,75227.0,368722.8742061405,2534.0360624864,50,70.71648502120185,105.51451422215084,Status_Conscious,Financing_Standard,74450,84.62,49.63,50.37,High,False
prop_02582,3582 Main St,Dallas,75249.0,265401.105957098,2483.9768379942243,29,92.54350758034114,99.18970478099868,Status_Conscious,Premium_Standard,49750,1.65,33.17,66.83,High,False
prop_02583,3583 Main St,Dallas,75208.0,253594.65393232132,1513.501825258081,45,63.704346196849045,69.98883648720033,Status_Conscious,Financing_Aggressive,150688,39.07,100.0,0.0,Low,True
prop_02584,3584 Main St,Dallas,75230.0,244338.81865576535,3742.575470005323,60,75.86338212659138,90.11930010597364,Status_Conscious,Safety_Standard,83842,6.38,55.89,44.11,High,False
prop_02585,3585 Main St,Dallas,75237.0,434539.8368178352,2180.057557039381,38,61.82183942660101,76.13966839095004,Deal_Hunter,Premium_Standard,63500,58.58,42.33,57.67,Med,False
prop_02586,3586 Main St,Dallas,75201.0,453921.95751591003,2004.10137906781,62,72.59315411269162,108.32394179851896,Deal_Hunter,Premium_Standard,51406,31.45,34.27,65.73,High,False
prop_02587,3587 Main St,Dallas,75226.0,197038.2141996326,1151.6538414511758,59,73.36104601427262,101.46162693698996,Family_Protector,Premium_Standard,83555,10.67,55.7,44.3,High,False
prop_02588,3588 Main St,Dallas,75216.0,273416.33053719625,2591.432497542752,47,83.72829484354557,88.0339897528274,Status_Conscious,Financing_Standard,178472,62.43,100.0,0.0,Med,True
prop_02589,3589 Main St,Dallas,75227.0,237941.17133480363,2709.5773474669795,29,82.8748124523301,99.59286776041915,Proof_Seeker,Premium_Standard,49750,1.65,33.17,66.83,High,False
prop_02590,3590 Main St,Dallas,75220.0,414338.9119689935,1611.2247528036987,16,60.8703904495719,82.57298624635665,Deal_Hunter,Impact_Report_Standard,78490,55.05,52.33,47.67,Med,False
prop_02591,3591 Main St,Dallas,75209.0,194948.57250971982,1472.9929626836365,63,83.6792885790434,88.42232261968148,Proof_Seeker,Impact_Report_Standard,83555,10.67,55.7,44.3,Med,False
prop_02592,3592 Main St,Dallas,75204.0,379390.4284702666,3343.7490960673626,49,73.71411554352146,106.8118736653415,Family_Protector,Premium_Standard,74450,84.62,49.63,50.37,High,False
prop_02593,3593 Main St,Dallas,75212.0,203337.9180647741,3008.6013045945856,22,61.64059491137736,76.17212253393731,Proof_Seeker,Financing_Standard,50917,63.77,33.94,66.06,Med,True
prop_02594,3594 Main St,Dallas,75249.0,195607.9757139517,1142.73929807943,44,57.41656507761271,69.24220114723789,Deal_Hunter,Impact_Report_Standard,56616,27.75,37.74,62.26,Low,False
prop_02595,3595 Main St,Dallas,75254.0,295174.17547411995,1991.8349074834398,50,85.93092021315064,85.69934475829491,Proof_Seeker,Financing_Aggressive,178472,62.43,100.0,0.0,Med,False
